Source,Port,Destination,Port,Name,Protocol,Length,Service,Country
192.168.222.217,56022,142.250.200.10,443,"('lhr48s29-in-f10.1e100.net', [], ['142.250.200.10'])",6,60,0,United States
192.168.222.217,40062,142.250.200.10,443,"('lhr48s29-in-f10.1e100.net', [], ['142.250.200.10'])",17,62,0,United States
192.168.222.217,40062,142.250.200.10,443,"('lhr48s29-in-f10.1e100.net', [], ['142.250.200.10'])",17,62,0,United States
192.168.222.217,40062,142.250.200.10,443,"('lhr48s29-in-f10.1e100.net', [], ['142.250.200.10'])",17,464,0,United States
142.250.200.10,443,192.168.222.217,56022,"('ip-192-168-222-217.eu-west-2.compute.internal', [], ['192.168.222.217'])",6,60,128,Not found
192.168.222.217,40062,142.250.200.10,443,"('lhr48s29-in-f10.1e100.net', [], ['142.250.200.10'])",17,1274,0,United States
192.168.222.217,56022,142.250.200.10,443,"('lhr48s29-in-f10.1e100.net', [], ['142.250.200.10'])",6,52,0,United States
192.168.222.217,40062,142.250.200.10,443,"('lhr48s29-in-f10.1e100.net', [], ['142.250.200.10'])",17,1278,0,United States
192.168.222.217,40062,142.250.200.10,443,"('lhr48s29-in-f10.1e100.net', [], ['142.250.200.10'])",17,1278,0,United States
192.168.222.217,40062,142.250.200.10,443,"('lhr48s29-in-f10.1e100.net', [], ['142.250.200.10'])",17,962,0,United States
142.250.200.10,443,192.168.222.217,40062,"('ip-192-168-222-217.eu-west-2.compute.internal', [], ['192.168.222.217'])",17,57,128,Not found
192.168.222.217,56022,142.250.200.10,443,"('lhr48s29-in-f10.1e100.net', [], ['142.250.200.10'])",6,569,0,United States
142.250.200.10,443,192.168.222.217,40062,"('ip-192-168-222-217.eu-west-2.compute.internal', [], ['192.168.222.217'])",17,53,128,Not found
142.250.200.10,443,192.168.222.217,40062,"('ip-192-168-222-217.eu-west-2.compute.internal', [], ['192.168.222.217'])",17,53,128,Not found
142.250.200.10,443,192.168.222.217,56022,"('ip-192-168-222-217.eu-west-2.compute.internal', [], ['192.168.222.217'])",6,52,128,Not found
142.250.200.10,443,192.168.222.217,56022,"('ip-192-168-222-217.eu-west-2.compute.internal', [], ['192.168.222.217'])",6,4306,128,Not found
142.250.200.10,443,192.168.222.217,56022,"('ip-192-168-222-217.eu-west-2.compute.internal', [], ['192.168.222.217'])",6,479,128,Not found
192.168.222.217,56022,142.250.200.10,443,"('lhr48s29-in-f10.1e100.net', [], ['142.250.200.10'])",6,52,0,United States
192.168.222.217,56022,142.250.200.10,443,"('lhr48s29-in-f10.1e100.net', [], ['142.250.200.10'])",6,52,0,United States
192.168.222.217,56022,142.250.200.10,443,"('lhr48s29-in-f10.1e100.net', [], ['142.250.200.10'])",6,64,0,United States
192.168.222.217,56022,142.250.200.10,443,"('lhr48s29-in-f10.1e100.net', [], ['142.250.200.10'])",6,52,0,United States
192.168.222.217,56022,142.250.200.10,443,"('lhr48s29-in-f10.1e100.net', [], ['142.250.200.10'])",6,116,0,United States
192.168.222.217,40062,142.250.200.10,443,"('lhr48s29-in-f10.1e100.net', [], ['142.250.200.10'])",17,61,0,United States
142.250.200.10,443,192.168.222.217,56022,"('ip-192-168-222-217.eu-west-2.compute.internal', [], ['192.168.222.217'])",6,660,0,Not found
