Source,Port,Destination,Port,Name,Protocol,Length,Service,Country
142.250.179.234,443,192.168.222.7,41340,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",6,125.0,0.0,Not found
192.168.222.7,41340,142.250.179.234,443,"('lhr25s31-in-f10.1e100.net', [], ['142.250.179.234'])",6,52.0,0.0,United States
142.250.179.234,443,192.168.222.7,41340,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",6,108.0,0.0,Not found
142.250.179.234,443,192.168.222.7,41340,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",6,52.0,0.0,Not found
192.168.222.7,41340,142.250.179.234,443,"('lhr25s31-in-f10.1e100.net', [], ['142.250.179.234'])",6,52.0,0.0,United States
192.168.222.7,41340,142.250.179.234,443,"('lhr25s31-in-f10.1e100.net', [], ['142.250.179.234'])",6,52.0,0.0,United States
172.217.16.234,443,192.168.222.7,53900,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",6,52.0,0.0,Not found
192.168.222.7,53900,172.217.16.234,443,"('mad08s04-in-f10.1e100.net', [], ['172.217.16.234'])",6,52.0,0.0,United States
172.217.169.74,443,192.168.222.7,59662,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",6,52.0,0.0,Not found
192.168.222.7,59662,172.217.169.74,443,"('lhr48s09-in-f10.1e100.net', [], ['172.217.169.74'])",6,52.0,0.0,United States
172.217.169.74,443,192.168.222.7,59664,"('ip-192-168-222-7.eu-west-2.compute.internal', [], ['192.168.222.7'])",6,52.0,0.0,Not found
192.168.222.7,59664,172.217.169.74,443,"('lhr48s09-in-f10.1e100.net', [], ['172.217.169.74'])",6,52.0,0.0,United States
192.168.222.217,35009,192.168.222.1,53,"('ip-192-168-222-1.eu-west-2.compute.internal', [], ['192.168.222.1'])",17,72.0,0.0,Not found
192.168.222.1,53,192.168.222.217,35009,"('ip-192-168-222-217.eu-west-2.compute.internal', [], ['192.168.222.217'])",17,72.0,0.0,Not found
192.168.222.217,34752,192.168.222.1,53,"('ip-192-168-222-1.eu-west-2.compute.internal', [], ['192.168.222.1'])",17,72.0,0.0,Not found
192.168.222.1,53,192.168.222.217,34752,"('ip-192-168-222-217.eu-west-2.compute.internal', [], ['192.168.222.217'])",17,104.0,0.0,Not found
192.168.222.217,45586,13.248.212.111,443,"('ac88393aca5853df7.awsglobalaccelerator.com', [], ['13.248.212.111'])",6,60.0,0.0,United States
13.248.212.111,443,192.168.222.217,45586,"('ip-192-168-222-217.eu-west-2.compute.internal', [], ['192.168.222.217'])",6,60.0,0.0,Not found
192.168.222.217,45586,13.248.212.111,443,"('ac88393aca5853df7.awsglobalaccelerator.com', [], ['13.248.212.111'])",6,52.0,0.0,United States
192.168.222.217,45586,13.248.212.111,443,"('ac88393aca5853df7.awsglobalaccelerator.com', [], ['13.248.212.111'])",6,569.0,0.0,United States
13.248.212.111,443,192.168.222.217,45586,"('ip-192-168-222-217.eu-west-2.compute.internal', [], ['192.168.222.217'])",6,52.0,0.0,Not found
13.248.212.111,443,192.168.222.217,45586,"('ip-192-168-222-217.eu-west-2.compute.internal', [], ['192.168.222.217'])",6,2961.0,0.0,Not found
192.168.222.217,45586,13.248.212.111,443,"('ac88393aca5853df7.awsglobalaccelerator.com', [], ['13.248.212.111'])",6,52.0,0.0,United States
192.168.222.217,45586,13.248.212.111,443,"('ac88393aca5853df7.awsglobalaccelerator.com', [], ['13.248.212.111'])",6,52.0,0.0,United States
192.168.222.217,45586,13.248.212.111,443,"('ac88393aca5853df7.awsglobalaccelerator.com', [], ['13.248.212.111'])",6,52.0,0.0,United States
192.168.222.217,45586,13.248.212.111,443,"('ac88393aca5853df7.awsglobalaccelerator.com', [], ['13.248.212.111'])",6,178.0,0.0,United States
192.168.222.217,45586,13.248.212.111,443,"('ac88393aca5853df7.awsglobalaccelerator.com', [], ['13.248.212.111'])",6,105.0,0.0,United States
192.168.222.217,45586,13.248.212.111,443,"('ac88393aca5853df7.awsglobalaccelerator.com', [], ['13.248.212.111'])",6,96.0,0.0,United States
192.168.222.217,45586,13.248.212.111,443,"('ac88393aca5853df7.awsglobalaccelerator.com', [], ['13.248.212.111'])",6,94.0,0.0,United States
192.168.222.217,45586,13.248.212.111,443,"('ac88393aca5853df7.awsglobalaccelerator.com', [], ['13.248.212.111'])",6,244.0,0.0,United States
13.248.212.111,443,192.168.222.217,45586,"('ip-192-168-222-217.eu-west-2.compute.internal', [], ['192.168.222.217'])",6,103.0,0.0,Not found
13.248.212.111,443,192.168.222.217,45586,"('ip-192-168-222-217.eu-west-2.compute.internal', [], ['192.168.222.217'])",6,121.0,0.0,Not found
192.168.222.217,45586,13.248.212.111,443,"('ac88393aca5853df7.awsglobalaccelerator.com', [], ['13.248.212.111'])",6,52.0,0.0,United States
192.168.222.217,45586,13.248.212.111,443,"('ac88393aca5853df7.awsglobalaccelerator.com', [], ['13.248.212.111'])",6,52.0,0.0,United States
13.248.212.111,443,192.168.222.217,45586,"('ip-192-168-222-217.eu-west-2.compute.internal', [], ['192.168.222.217'])",6,52.0,0.0,Not found
13.248.212.111,443,192.168.222.217,45586,"('ip-192-168-222-217.eu-west-2.compute.internal', [], ['192.168.222.217'])",6,90.0,0.0,Not found
192.168.222.217,45586,13.248.212.111,443,"('ac88393aca5853df7.awsglobalaccelerator.com', [], ['13.248.212.111'])",6,52.0,0.0,United States
192.168.222.217,45586,13.248.212.111,443,"('ac88393aca5853df7.awsglobalaccelerator.com', [], ['13.248.212.111'])",6,52.0,0.0,United States
192.168.222.217,45586,13.248.212.111,443,"('ac88393aca5853df7.awsglobalaccelerator.com', [], ['13.248.212.111'])",6,90.0,0.0,United States
13.248.212.111,443,192.168.222.217,45586,"('ip-192-168-222-217.eu-west-2.compute.internal', [], ['192.168.222.217'])",6,52.0,0.0,Not found
13.248.212.111,443,192.168.222.217,45586,"('ip-192-168-222-217.eu-west-2.compute.internal', [], ['192.168.222.217'])",6,287.0,0.0,Not found
13.248.212.111,443,192.168.222.217,45586,"('ip-192-168-222-217.eu-west-2.compute.internal', [], ['192.168.222.217'])",6,90.0,0.0,Not found
192.168.222.217,45586,13.248.212.111,443,"('ac88393aca5853df7.awsglobalaccelerator.com', [], ['13.248.212.111'])",6,52.0,0.0,United States
192.168.222.217,45586,13.248.212.111,443,"('ac88393aca5853df7.awsglobalaccelerator.com', [], ['13.248.212.111'])",6,52.0,0.0,United States
192.168.222.217,50052,192.168.222.1,53,"('ip-192-168-222-1.eu-west-2.compute.internal', [], ['192.168.222.1'])",17,81.0,0.0,Not found
